GEO.id2,HD01_VD10,,,,,,,,
Id2,1,2,3,4,5,6,7,total hhsize,total hh num
360050064004 ,104,11,62,29,39,18,0,263,765
360050065001 ,141,0,66,32,0,11,33,283,986
360050065002 ,521,271,177,98,52,9,60,1188,2897
360050065003 ,76,18,67,23,58,14,27,283,1116
360050065004 ,50,6,51,47,0,19,0,173,610
360050067001 ,13,144,78,47,58,37,0,377,1349
360050067002 ,76,121,124,80,35,25,62,523,2003
360050067003 ,117,82,94,22,57,0,43,415,1370
360050067004 ,155,47,151,71,41,64,0,529,1707
360050067005 ,163,72,0,34,0,0,0,269,472
360050067006 ,55,64,58,0,32,0,0,209,696
360050068001 ,129,53,66,57,30,9,43,387,1321
360050068002 ,57,36,25,46,15,21,12,212,755
360050068003 ,127,25,115,58,22,37,9,393,1282
360050069001 ,263,167,118,306,183,0,37,1074,3780
360050069002 ,169,111,96,132,59,0,32,599,1850
360050069003 ,158,142,121,62,13,0,0,496,1231
360050069004 ,99,32,76,101,81,0,75,464,1811
360050070001 ,114,141,218,105,76,25,63,742,2731
360050070002 ,79,52,43,26,33,39,32,304,1203
360050070003 ,91,73,47,43,33,18,10,315,955
360050071001 ,53,113,98,45,5,7,0,321,883
360050071002 ,198,150,132,88,51,6,0,625,1661
360050072001 ,97,98,31,153,75,8,23,485,1706
360050072002 ,171,141,79,113,80,52,101,737,2833
360050072003 ,141,106,43,23,0,0,0,313,622
360050072004 ,44,68,20,27,10,0,0,169,402
360050073001 ,204,29,23,82,62,37,0,437,1342
360050073002 ,95,49,116,24,43,30,20,377,1324
360050073003 ,122,128,191,47,20,0,0,508,1380
360050074001 ,118,149,42,42,56,0,17,424,1231
360050074002 ,77,43,72,78,18,22,28,338,1240
360050074003 ,283,196,82,50,10,0,0,621,1230
360050075001 ,83,206,97,72,30,17,19,524,1560
360050075002 ,275,246,183,88,110,14,32,948,2731
360050075003 ,205,187,71,50,11,0,0,524,1124
360050075004 ,45,78,60,14,28,0,0,225,628
360050076001 ,44,149,0,39,0,7,6,245,631
360050076002 ,133,48,134,70,10,14,15,424,1294
360050076003 ,94,31,54,57,0,0,11,247,738
360050076004 ,133,154,39,102,11,9,31,479,1387
360050076005 ,45,11,36,29,33,0,47,201,963
360050077001 ,137,141,167,46,118,13,7,629,2040
360050078001 ,70,70,55,55,21,43,65,379,1612
360050078002 ,162,196,233,195,16,0,9,811,2326
360050078003 ,98,41,98,93,45,44,30,449,1682
360050078004 ,143,35,117,65,0,0,0,360,915
360050079001 ,217,115,15,35,71,68,0,521,1580
360050079002 ,136,52,17,17,63,0,0,285,748
360050079003 ,71,41,109,62,29,0,0,312,1052
360050079004 ,254,77,53,106,95,0,0,585,1559
360050079005 ,58,80,39,0,0,0,18,195,506
360050079006 ,88,88,134,21,31,0,33,395,1248
360050083001 ,93,70,8,73,0,7,18,269,832
360050083002 ,8,55,131,12,0,0,0,206,600
360050083003 ,99,169,92,62,7,70,11,510,1666
360050083004 ,68,131,96,48,46,74,46,509,1973
360050083005 ,99,67,87,54,0,21,15,343,985
360050083006 ,105,53,29,40,32,24,0,283,831
360050084001 ,23,30,38,65,29,2,6,193,699
360050084002 ,121,104,73,70,104,34,20,526,1829
360050085001 ,102,59,50,44,0,0,0,255,754
360050085002 ,196,112,154,50,55,18,7,592,1905
360050085003 ,120,86,39,31,3,18,52,349,1291
360050085004 ,101,65,99,0,0,0,21,286,735
360050085005 ,81,105,101,51,86,0,0,424,1721
360050086001 ,73,86,75,14,36,22,0,306,899
360050086002 ,160,232,77,40,28,0,41,578,1569
360050086003 ,188,178,125,47,27,0,0,565,1381
360050087001 ,94,75,79,160,38,11,17,474,1643
360050087002 ,183,135,109,33,0,65,21,546,1818
360050087003 ,64,47,51,64,0,0,0,226,606
360050087004 ,84,102,51,61,27,0,0,325,912
360050087005 ,44,81,99,96,14,16,29,379,1441
360050089001 ,257,81,77,59,31,53,39,597,1900
360050089002 ,157,167,112,120,7,0,0,563,1423
360050090000 ,0,0,0,0,0,0,0,0,0
360050090001 ,0,0,10,0,0,0,0,10,34
360050090002 ,10,34,17,4,0,0,0,65,163
360050090003 ,116,34,8,35,25,31,0,249,743
360050090004 ,12,29,86,45,76,3,0,251,996
360050090005 ,149,157,153,119,30,0,0,608,1700
360050092001 ,47,129,79,22,30,0,0,307,828
360050092002 ,72,26,15,73,34,24,9,253,874
360050092003 ,108,128,110,58,61,41,0,506,1664
360050092004 ,71,47,68,13,24,22,41,286,1025
360050092005 ,117,117,61,64,35,26,33,453,1584
360050093000 ,0,0,0,0,0,0,0,0,0
360050093001 ,24,0,0,0,0,0,0,24,24
360050093002 ,11,104,60,50,8,0,20,253,869
360050093003 ,112,103,61,113,41,61,42,533,2107
360050093004 ,158,129,102,70,21,41,0,521,1470
360050093005 ,34,24,73,54,36,27,37,285,1289
360050093006 ,28,0,0,0,21,0,0,49,842
360050096001 ,117,137,104,96,70,13,11,548,1917
360050096002 ,35,38,62,23,21,20,0,199,680
360050098001 ,47,82,33,58,104,0,11,335,1257
360050098002 ,8,70,40,38,9,5,12,182,700
360050098003 ,56,117,72,21,34,11,0,311,909
360050098004 ,6,54,29,80,36,0,17,222,902
360050098005 ,306,221,50,117,11,0,0,705,1538
360050110000 ,0,0,0,0,0,0,0,0,0
360050110001 ,9,8,39,0,0,0,0,56,151
360050115020 ,0,0,0,0,0,0,0,0,0
360050115021 ,85,125,107,102,34,54,22,529,2147
360050115022 ,168,142,21,29,17,63,18,458,1298
360050115023 ,32,71,94,48,35,48,0,328,1211
360050117000 ,0,0,0,0,0,0,0,0,0
360050117001 ,163,141,91,110,45,0,12,562,1536
360050117002 ,0,0,0,0,0,0,0,0,0
360050118000 ,0,0,0,0,0,0,0,0,0
360050118001 ,151,173,60,60,32,16,10,502,2692
360050118002 ,137,129,75,59,46,0,0,446,1118
360050118003 ,153,199,100,39,45,6,0,542,1457
360050119001 ,156,61,197,108,142,0,35,699,2505
360050119002 ,85,42,33,105,18,0,0,283,877
360050119003 ,30,62,50,0,0,0,0,142,343
360050119004 ,228,47,65,5,28,0,0,373,720
360050119005 ,156,123,35,47,0,2,0,363,734
360050121011 ,114,65,58,37,62,29,7,372,1170
360050121012 ,101,113,118,84,80,4,3,503,1705
360050121021 ,111,142,83,40,102,16,17,511,1682
360050123001 ,238,147,130,101,0,0,0,616,1409
360050123002 ,119,67,122,122,11,11,0,452,1371
360050123003 ,102,90,134,63,9,0,0,398,1113
360050125001 ,167,229,156,251,35,61,13,912,2935
360050125002 ,88,155,171,22,44,0,6,486,1376
360050127011 ,165,130,78,23,0,0,3,399,893
360050127012 ,81,50,116,54,13,9,17,340,1061
360050129011 ,111,39,31,148,45,37,16,427,1711
360050129012 ,448,210,185,14,96,47,10,1010,2529
360050130001 ,88,149,77,136,27,0,6,483,1447
360050131001 ,128,35,33,78,24,7,0,305,805
360050131002 ,170,144,147,97,90,47,24,719,2255
360050131003 ,151,153,97,100,39,44,19,603,1948
360050132000 ,0,0,0,0,0,0,0,0,0
360050132001 ,68,78,75,111,0,0,0,332,950
360050132002 ,85,71,10,135,18,45,0,364,1219
360050132003 ,69,73,40,139,61,12,36,430,1663
360050132004 ,167,194,153,138,0,15,0,667,1817
360050132005 ,222,269,79,52,38,0,0,660,1511
360050133001 ,163,106,240,93,0,16,0,618,1746
360050133002 ,100,57,233,20,55,46,0,511,1613
360050133003 ,123,145,58,161,0,0,0,487,1360
360050133004 ,257,226,95,35,0,21,0,634,1376
360050135001 ,57,35,70,39,32,0,13,246,842
360050135002 ,143,184,118,16,43,40,20,564,1598
360050135003 ,161,142,80,96,31,11,8,529,1415
360050138000 ,0,0,0,0,0,0,0,0,0
360050138001 ,331,190,72,102,50,29,0,774,1867
360050138002 ,109,166,63,4,45,0,0,387,927
360050141001 ,191,146,138,60,41,0,0,576,1445
360050141002 ,257,163,75,44,48,55,28,670,2002
360050141003 ,327,102,207,91,61,16,23,827,2334
360050143001 ,297,32,79,6,9,14,38,475,1085
360050144001 ,142,64,0,0,0,0,0,206,280
360050144002 ,143,69,13,95,30,0,0,350,964
360050144003 ,79,88,38,19,45,33,37,339,1336
360050144004 ,146,142,116,65,39,19,0,527,1407
360050144005 ,210,0,82,9,42,80,4,427,1266
360050144006 ,49,125,61,54,32,0,0,321,945
360050145001 ,338,100,144,126,0,0,21,729,2003
360050145002 ,203,130,79,152,120,14,0,698,2173
360050145003 ,121,0,149,72,49,16,46,453,1606
360050145004 ,23,78,0,77,107,24,84,393,2330
360050147011 ,214,83,91,134,250,10,57,839,3386
360050147012 ,172,129,66,87,109,51,0,614,2367
360050147013 ,101,208,182,26,0,26,0,543,1399
360050147021 ,104,117,74,26,7,0,0,328,776
360050147022 ,80,153,139,28,28,7,18,453,1342
360050147023 ,113,204,82,92,86,36,57,670,2401
360050147024 ,10,66,8,31,59,20,0,194,807
360050149001 ,296,47,71,69,9,28,18,538,1365
360050149002 ,72,122,65,49,44,14,38,404,1386
360050149003 ,149,100,90,125,44,0,13,521,1757
360050151001 ,62,30,50,87,17,0,0,246,743
360050151002 ,94,115,47,66,75,15,19,431,1401
360050151003 ,240,140,177,41,45,18,7,668,1706
360050151004 ,81,100,52,58,83,12,0,386,1322
360050152001 ,64,77,66,47,49,0,17,320,1128
360050152002 ,110,194,94,93,51,18,10,570,1677
360050153001 ,312,59,187,59,178,0,11,806,2416
360050153002 ,57,29,59,99,73,0,0,317,1120
360050153003 ,134,66,59,161,34,0,0,454,1344
360050155001 ,205,120,260,55,85,0,0,725,1979
360050155002 ,135,115,28,66,33,10,0,387,987
360050157001 ,91,30,116,62,48,0,0,347,1158
360050157002 ,193,163,44,48,41,8,0,497,1205
360050157003 ,47,74,88,71,108,61,9,458,2002
360050158001 ,125,58,111,58,37,11,0,400,1090
360050159001 ,164,99,142,49,19,6,6,485,1293
360050159002 ,63,32,53,0,0,0,0,148,307
360050160000 ,0,0,0,0,0,0,0,0,0
360050160001 ,222,210,53,132,51,6,11,685,1849
360050160002 ,42,49,65,18,13,0,0,187,504
360050160003 ,141,139,66,69,40,11,0,466,1252
360050160004 ,68,106,16,12,0,0,0,202,399
360050161001 ,144,80,84,14,0,0,0,322,667
360050161002 ,253,131,74,82,29,13,0,582,1425
360050161003 ,137,52,54,82,22,0,0,347,901
360050161004 ,165,94,99,75,10,30,12,485,1379
360050162001 ,76,72,22,57,28,0,2,257,955
360050162002 ,36,74,42,105,22,12,9,300,1058
360050163001 ,0,0,0,0,0,0,0,0,0
360050164001 ,107,199,48,47,10,0,5,416,1026
360050165001 ,86,102,82,38,37,9,0,354,1002
360050166001 ,76,205,70,108,36,0,11,506,1492
360050166002 ,71,70,66,5,27,17,0,256,718
360050167001 ,48,89,70,23,30,0,0,260,745
360050167002 ,183,141,103,93,73,60,10,663,2175
360050169001 ,205,94,60,95,26,0,0,480,1361
360050171001 ,0,0,0,0,0,0,0,0,0
360050173001 ,98,62,94,70,9,0,0,333,904
360050173002 ,63,86,54,0,46,0,50,299,1147
360050173003 ,195,101,148,2,39,0,0,485,1121
360050173004 ,403,164,145,57,97,17,0,883,2148
360050175001 ,17,117,78,16,67,0,6,301,1054
360050175002 ,236,17,96,0,50,15,19,433,1110
360050175003 ,113,99,97,118,48,42,29,546,1955
360050175004 ,359,168,100,43,39,0,0,709,1464
360050175005 ,53,162,129,0,0,0,0,344,846
360050175006 ,92,88,32,18,13,0,0,243,531
360050177011 ,82,56,113,205,101,91,25,673,2827
360050177012 ,47,70,11,25,50,4,18,225,807
360050177013 ,32,30,32,106,96,0,0,296,1594
360050177021 ,89,48,30,81,45,0,0,293,924
360050177022 ,130,25,65,74,118,0,45,457,1786
360050177023 ,53,123,82,32,53,0,12,355,1155
360050177024 ,215,135,74,32,18,21,43,538,1536
360050179011 ,233,165,224,121,174,0,25,942,2964
360050179012 ,47,66,45,0,0,7,0,165,353
360050179013 ,155,144,131,109,79,0,0,618,1795
360050179021 ,203,68,177,18,40,51,56,613,2036
360050179022 ,45,86,27,51,0,39,0,248,810
360050179023 ,67,90,29,45,0,0,26,257,734
360050181011 ,124,190,25,66,38,26,0,469,1319
360050181012 ,79,41,29,49,15,0,0,213,562
360050181013 ,67,76,55,32,70,0,28,328,1187
360050181021 ,24,132,44,61,92,0,0,353,1199
360050181022 ,100,83,50,51,52,13,63,412,1946
360050181023 ,32,66,71,78,24,39,2,312,1249
360050181024 ,131,153,59,107,5,54,0,509,1457
360050183011 ,520,159,167,21,25,0,0,892,1618
360050183012 ,181,152,100,16,74,0,0,523,1282
360050183013 ,220,240,57,18,18,0,0,553,1111
360050183021 ,107,112,107,139,60,11,33,569,2046
360050183022 ,69,104,72,37,0,0,9,291,771
360050183023 ,130,128,87,55,0,13,0,413,1019
360050184001 ,155,121,79,38,0,0,0,393,823
360050184002 ,45,60,54,72,25,10,0,266,842
360050184003 ,75,275,60,19,42,0,0,471,1181
360050184004 ,73,152,16,9,41,0,0,291,713
360050185001 ,232,296,121,85,48,0,29,811,2086
360050185002 ,82,117,60,65,33,26,0,383,1153
360050185003 ,218,196,79,82,36,0,33,644,2147
360050185004 ,154,75,131,71,0,0,0,431,1025
360050185005 ,81,114,95,0,48,0,0,338,931
360050189001 ,164,155,55,73,134,16,0,597,2069
360050189002 ,309,102,133,140,108,0,21,813,2320
360050189003 ,291,194,218,98,62,23,0,886,2380
360050189004 ,280,94,88,103,19,0,15,599,1431
360050193001 ,267,192,92,118,61,0,28,758,1964
360050193002 ,49,64,113,44,0,0,7,277,806
360050193003 ,255,92,103,86,55,19,14,624,1643
360050193004 ,74,116,69,62,74,0,0,395,1246
360050194001 ,150,199,135,122,72,35,17,730,2339
360050195001 ,403,223,94,94,34,0,0,848,1915
360050195002 ,300,211,87,126,44,30,43,841,2410
360050195003 ,190,208,120,154,126,0,0,798,2358
360050195004 ,71,73,72,69,0,0,0,285,779
360050197001 ,118,219,81,64,184,0,12,678,2205
360050197002 ,231,92,89,110,0,34,29,585,1636
360050197003 ,68,76,119,95,34,18,41,451,1635
360050197004 ,97,54,56,60,0,0,5,272,718
360050197005 ,138,0,46,38,0,23,0,245,601
360050199001 ,64,85,88,13,41,52,0,343,1169
360050199002 ,85,234,78,81,32,0,0,510,1404
360050199003 ,41,73,59,0,0,18,38,229,903
360050199004 ,160,213,149,144,60,36,0,762,2391
360050199005 ,139,97,113,31,39,59,21,499,1580
360050199006 ,119,163,51,33,51,0,0,417,999
360050200001 ,79,113,132,82,12,19,0,437,1292
360050200002 ,57,0,13,0,7,0,0,77,150
360050200003 ,105,87,118,50,30,17,0,407,1212
360050200004 ,82,94,76,160,89,27,40,568,2097
360050201001 ,94,62,107,93,57,10,0,423,1550
360050201002 ,135,51,127,133,10,8,17,481,1464
360050201003 ,133,76,39,74,35,9,38,404,1332
360050202001 ,115,98,76,26,19,11,4,349,939
360050202002 ,212,101,74,35,64,16,0,502,1255
360050204001 ,53,93,89,24,0,1,0,260,675
360050204002 ,130,65,0,88,30,0,7,320,869
360050204003 ,122,61,83,161,20,2,5,454,1390
360050205011 ,197,56,63,74,25,0,0,415,968
360050205012 ,382,333,229,42,20,34,0,1040,2353
360050205013 ,220,126,174,152,0,10,0,682,1776
360050205014 ,233,115,111,138,30,0,0,627,1692
360050205021 ,258,65,53,52,16,13,0,457,994
360050205022 ,0,13,4,10,39,0,5,71,331
360050205023 ,149,81,65,0,18,23,0,336,785
360050206011 ,153,77,55,71,25,31,8,420,1271
360050206012 ,114,73,92,65,66,39,13,462,1625
360050209001 ,144,20,40,49,20,0,0,273,607
360050209002 ,113,80,11,37,18,0,0,259,579
360050209003 ,99,116,57,70,55,8,3,408,1249
360050209004 ,155,159,125,85,40,0,57,621,1994
360050210011 ,187,239,28,0,64,0,0,518,1121
360050210012 ,12,0,0,0,0,0,35,47,259
360050210013 ,9,0,73,101,0,0,0,183,732
360050210014 ,795,435,284,154,63,62,0,1793,4026
360050210015 ,267,162,12,240,9,0,36,726,2131
360050210016 ,215,173,51,137,0,0,0,576,1379
360050210021 ,174,78,119,0,0,0,0,371,786
360050210022 ,54,70,30,0,23,0,41,218,727
360050210023 ,0,0,0,0,0,0,0,0,0
360050210024 ,189,138,119,98,20,0,0,564,1413
360050210025 ,104,43,34,0,0,0,8,189,380
360050210026 ,348,178,56,75,22,0,1,680,1390
360050210027 ,311,329,112,32,0,0,0,784,1505
360050210028 ,78,175,53,0,0,0,0,306,653
360050211001 ,106,114,122,45,57,16,13,473,1422
360050211002 ,92,156,141,137,9,0,20,555,1734
360050211003 ,194,91,44,30,48,9,0,416,1056
360050211004 ,105,54,102,52,27,9,0,349,988
360050212001 ,65,114,43,42,56,0,0,320,890
360050212002 ,27,37,50,41,14,0,0,169,505
360050212003 ,288,306,112,72,24,0,37,839,1984
360050212004 ,208,110,66,94,27,0,0,505,1163
360050212005 ,122,151,46,0,0,0,0,319,613
360050213011 ,19,55,18,16,0,0,0,108,260
360050213012 ,111,66,104,52,17,0,0,350,887
360050213021 ,164,139,115,54,156,23,0,651,2115
360050213022 ,200,98,66,51,18,0,0,433,1020
360050213023 ,48,20,0,15,38,17,20,158,657
360050213024 ,238,151,244,33,39,0,88,793,2359
360050215011 ,102,171,79,125,35,0,0,512,1490
360050215012 ,60,91,127,93,74,11,0,456,1705
360050215013 ,81,94,57,14,84,23,58,411,1566
360050215021 ,172,181,21,120,16,0,0,510,1255
360050215022 ,159,107,111,121,74,0,0,572,1752
360050215023 ,175,0,135,82,0,0,0,392,964
360050215024 ,125,46,101,22,0,0,0,294,638
360050215025 ,86,40,88,65,66,17,18,380,1689
360050216011 ,242,77,191,68,48,22,0,648,1761
360050216012 ,138,125,108,73,50,0,0,494,1296
360050216013 ,58,95,72,0,28,0,0,253,666
360050216014 ,52,52,59,11,33,0,0,207,588
360050216021 ,0,0,16,0,40,0,0,56,263
360050216022 ,338,120,103,15,52,39,0,667,1597
360050216023 ,396,350,230,136,17,17,0,1146,2720
360050216024 ,139,62,0,6,0,0,32,239,559
360050216025 ,186,7,69,50,0,12,0,324,722
360050217001 ,235,224,102,117,46,5,0,729,2102
360050217002 ,55,87,75,127,10,18,0,372,1201
360050217003 ,38,116,11,28,46,0,0,239,968
360050217004 ,108,129,12,87,18,7,0,361,942
360050218001 ,37,177,83,110,41,0,0,448,1486
360050218002 ,172,359,58,70,46,7,39,751,1965
360050218003 ,213,77,106,117,37,23,19,592,1757
360050218004 ,60,77,164,44,0,0,22,367,1192
360050218005 ,41,43,39,45,0,0,0,168,470
360050219001 ,146,56,92,80,4,0,19,397,1142
360050220001 ,106,54,69,107,114,33,8,491,2174
360050221011 ,71,60,18,48,21,0,11,229,662
360050221012 ,82,161,49,62,60,42,10,466,1584
360050221013 ,56,111,127,103,91,15,0,503,1702
360050221021 ,98,203,165,113,70,0,54,703,2526
360050221022 ,169,62,117,70,9,17,0,444,1153
360050221023 ,173,67,127,41,44,30,31,513,1614
360050222001 ,83,203,78,57,19,0,12,452,1201
360050222002 ,52,32,48,22,26,0,0,180,528
360050222003 ,88,43,12,18,21,16,0,198,585
360050222004 ,83,102,33,33,46,0,23,320,994
360050223001 ,81,57,15,30,61,8,0,252,772
360050223002 ,106,80,180,49,32,0,0,447,1226
360050223003 ,145,154,153,107,15,24,0,598,1766
360050223004 ,193,124,88,113,19,0,0,537,1413
360050224011 ,262,163,47,59,27,18,0,576,1291
360050224012 ,186,147,112,41,42,0,32,560,1516
360050224031 ,125,102,86,37,23,0,0,373,907
360050224032 ,265,263,185,161,30,28,22,954,2682
360050224041 ,48,167,46,13,8,0,0,282,649
360050224042 ,235,98,81,68,32,0,0,514,1180
360050224043 ,352,283,126,174,27,16,15,993,2436
360050225001 ,68,74,65,160,48,38,0,453,1601
360050225002 ,82,97,142,78,0,0,51,450,2433
360050225003 ,147,158,112,0,0,0,20,437,1075
360050225004 ,121,0,0,60,38,0,0,219,561
360050225005 ,37,57,69,54,0,42,0,259,880
360050225006 ,185,72,48,121,62,11,45,544,1890
360050227011 ,130,67,41,77,0,33,46,394,1366
360050227012 ,252,168,119,106,61,13,0,719,2071
360050227013 ,201,118,246,38,76,36,18,733,2296
360050227021 ,263,108,134,71,26,12,0,614,1446
360050227031 ,138,177,75,91,61,21,33,596,1775
360050228001 ,143,214,95,75,11,12,19,569,1570
360050228002 ,353,190,76,44,47,9,0,719,1481
360050228003 ,144,218,156,59,74,8,0,659,1774
360050228004 ,167,80,95,37,56,0,0,435,1087
360050229011 ,122,47,192,11,0,32,0,404,1027
360050229012 ,107,163,66,34,43,16,0,429,1152
360050229013 ,58,91,45,27,0,0,15,236,672
360050229014 ,8,64,121,46,39,0,59,337,1504
360050229015 ,112,62,75,60,22,67,0,398,1295
360050229021 ,80,120,89,100,56,10,0,455,1404
360050229022 ,93,32,49,110,1,0,0,285,849
360050229023 ,92,77,73,47,48,6,0,343,1051
360050230001 ,179,76,59,25,35,55,14,443,1334
360050230002 ,123,130,126,49,64,0,18,510,1611
360050231001 ,131,96,72,52,59,48,4,462,1650
360050232001 ,77,137,35,76,36,26,5,392,1175
360050232002 ,81,98,80,56,89,30,5,439,1527
