Id2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,hh_total,hh_avg_inc
3.6081E+11,63,11,14,47,18,11,17,44,0,29,37,56,67,19,31,10,474,52763
3.6081E+11,34,30,55,36,6,40,17,49,5,18,62,6,28,17,41,31,475,41477
3.6081E+11,11,35,25,23,20,21,23,15,9,22,45,60,39,38,6,0,392,55682
3.6081E+11,21,5,23,15,5,9,21,5,12,14,26,30,21,32,18,4,261,67548
3.6081E+11,17,25,25,18,0,23,20,6,5,24,14,56,88,25,23,19,388,83466
3.6081E+11,30,16,7,42,25,41,15,9,9,83,24,67,59,23,25,0,475,51648
3.6081E+11,0,0,0,11,5,0,0,16,24,6,49,65,17,2,14,11,220,74881
3.6081E+11,68,10,46,15,54,54,15,26,33,5,0,59,19,49,6,18,477,33365
3.6081E+11,270,98,65,97,42,62,37,84,36,52,49,95,15,0,0,0,1002,24137
3.6081E+11,0,0,0,8,0,0,0,0,0,0,20,41,0,0,0,25,94,92262
3.6081E+11,24,16,19,62,30,14,11,45,6,53,39,42,56,18,24,17,476,51310
3.6081E+11,65,11,17,21,22,27,13,3,26,47,46,71,28,23,41,4,465,57083
3.6081E+11,91,17,19,16,0,13,42,0,0,16,17,56,25,48,42,41,443,64375
3.6081E+11,0,0,0,8,8,8,25,8,17,28,26,83,58,28,14,17,328,88017
3.6081E+11,12,0,0,65,16,21,58,100,9,37,98,92,125,12,51,54,750,71059
3.6081E+11,26,18,8,24,37,7,53,36,7,85,122,30,93,30,41,29,646,62200
3.6081E+11,265,163,65,51,122,71,48,18,37,39,80,31,17,16,0,0,1023,21595
3.6081E+11,0,14,0,0,0,0,0,0,14,0,0,0,0,0,0,4,32,-
3.6081E+11,33,22,25,40,37,28,8,34,36,18,14,77,16,8,32,15,443,44236
3.6081E+11,39,0,0,16,12,0,16,12,28,8,18,16,49,25,9,0,248,55313
3.6081E+11,28,5,11,45,9,17,4,38,13,46,50,37,40,5,36,18,402,54783
3.6081E+11,30,0,23,25,35,10,30,0,17,27,5,64,28,19,26,14,353,51250
3.6081E+11,9,0,8,0,39,0,9,0,46,21,111,33,136,52,0,0,464,70208
3.6081E+11,83,52,11,21,41,0,99,84,39,27,7,75,85,56,9,0,689,42847
3.6081E+11,0,0,40,12,0,11,0,19,0,11,66,77,67,11,56,0,370,85625
3.6081E+11,57,47,47,0,12,145,18,57,45,69,47,170,78,0,52,18,862,50160
