GEO.id2,HD01_VD10,,,,,,,,
Id2,1,2,3,4,5,6,7,total hhsize,total hh num
360610071003 ,211,119,25,9,4,0,0,368,637
360610071004 ,554,224,96,21,0,0,0,895,1512
360610071005 ,483,167,72,0,6,0,0,728,1189
360610072001 ,264,181,0,0,32,0,0,477,824
360610072002 ,271,177,101,41,0,0,0,590,1142
360610072003 ,247,114,0,80,0,0,0,441,1054
360610072004 ,618,140,0,20,0,0,0,778,1122
360610072005 ,379,291,76,30,0,0,34,810,1724
360610072006 ,29,131,0,0,0,0,0,160,340
360610072007 ,437,79,0,0,0,0,0,516,796
360610073001 ,383,190,21,0,0,0,0,594,854
360610073002 ,298,69,44,21,0,0,0,432,671
360610073003 ,541,381,25,27,0,0,0,974,1541
360610073004 ,457,245,61,56,0,0,0,819,1418
360610073005 ,283,168,0,0,0,0,0,451,627
360610073006 ,272,113,45,20,0,0,0,450,733
360610074001 ,504,156,52,15,0,0,0,727,1070
360610074002 ,480,127,17,0,0,18,0,642,1435
360610074003 ,537,291,60,0,0,0,0,888,1370
360610075000 ,0,0,0,0,0,0,0,0,0
360610075001 ,526,261,125,39,7,0,0,958,1664
360610075002 ,562,301,59,34,0,0,0,956,1483
360610075003 ,375,76,80,42,12,0,0,585,1014
360610076001 ,485,217,127,6,0,0,0,835,1531
360610076002 ,133,61,22,18,10,0,0,244,449
360610077001 ,593,209,0,0,0,0,0,802,1057
360610077002 ,541,100,18,12,0,0,0,671,855
360610077003 ,415,291,67,82,0,0,0,855,1615
360610077004 ,383,303,75,0,17,0,0,778,1362
360610077005 ,190,168,22,60,0,0,0,440,983
360610078001 ,386,156,94,48,0,0,0,684,1272
360610078002 ,513,52,0,0,0,0,0,565,630
360610078003 ,417,49,0,0,0,0,0,466,517
360610078004 ,679,182,0,0,0,0,0,861,1047
360610078005 ,232,106,38,0,0,0,0,376,681
360610078006 ,359,186,163,26,103,27,0,864,2197
360610078007 ,313,216,138,73,0,0,0,740,1651
360610079000 ,0,0,0,0,0,0,0,0,0
360610079001 ,198,109,42,27,33,0,0,409,830
360610079002 ,357,278,103,0,0,0,0,738,1242
360610079003 ,597,217,29,11,0,0,0,854,1163
360610079004 ,327,231,34,22,13,0,0,627,1046
360610080001 ,336,87,27,16,0,0,0,466,687
360610080002 ,516,184,12,0,7,0,0,719,994
360610080003 ,176,88,11,11,0,0,0,286,445
360610080004 ,409,263,86,81,0,0,0,839,1706
360610080005 ,433,288,43,44,0,0,0,808,1327
360610081001 ,442,268,217,94,27,0,0,1048,2139
360610081002 ,560,134,125,76,0,0,0,895,1687
360610081003 ,419,128,0,0,0,0,0,547,786
360610081004 ,203,561,50,0,0,0,0,814,1513
360610081005 ,573,247,0,62,0,0,0,882,1420
360610081006 ,250,128,28,0,0,0,0,406,625
360610082001 ,443,283,18,15,0,15,0,774,1259
360610082002 ,468,207,0,21,0,0,0,696,996
360610082003 ,265,101,101,61,0,0,0,528,1003
360610083001 ,163,231,18,18,16,0,0,446,915
360610083002 ,305,158,80,17,18,0,0,578,1120
360610083003 ,442,373,74,85,16,0,0,990,1959
360610084001 ,0,0,0,0,0,0,0,0,0
360610084002 ,439,374,128,65,0,0,0,1006,2065
360610086010 ,0,0,0,0,0,0,0,0,0
360610086011 ,287,274,139,5,27,0,0,732,1438
360610086012 ,166,262,109,57,0,0,0,594,1390
360610086020 ,0,0,0,0,0,0,0,0,0
360610086021 ,0,0,0,0,0,0,0,0,0
360610086030 ,0,0,0,0,0,0,0,0,0
360610086031 ,271,303,96,62,0,0,0,732,1439
360610086032 ,241,233,0,15,0,0,0,489,773
360610086033 ,221,144,13,0,0,0,0,378,556
360610086034 ,484,327,22,0,15,0,0,848,1294
360610087001 ,426,486,189,106,0,68,0,1275,3027
360610087002 ,378,192,28,0,0,0,0,598,856
360610087003 ,367,195,163,0,0,0,0,725,1314
360610087004 ,414,202,37,0,18,0,0,671,1035
360610087005 ,365,166,16,0,0,0,0,547,776
360610088001 ,390,112,20,0,0,0,0,522,710
360610088002 ,314,200,130,46,26,0,0,716,1448
360610088003 ,383,261,127,0,0,0,0,771,1341
360610088004 ,465,56,12,41,0,0,0,574,793
360610088005 ,331,200,0,0,0,32,0,563,926
360610088006 ,536,148,0,24,0,0,0,708,936
360610088007 ,553,67,0,0,0,0,0,620,686
360610089001 ,341,73,18,14,25,0,0,471,753
360610089002 ,285,175,145,0,0,0,0,605,1294
360610089003 ,298,296,28,0,40,0,0,662,1318
360610089004 ,263,115,9,24,17,0,0,428,899
360610089005 ,349,215,50,36,0,0,0,650,1104
360610090001 ,541,289,31,0,0,0,0,861,1492
360610090002 ,453,353,55,0,0,0,0,861,1369
360610090003 ,198,119,96,69,0,0,0,482,1150
